Date,Period,BSUoS
16/10/2017,24,1.5903
16/10/2017,25,1.85119
16/10/2017,26,1.73455
16/10/2017,27,1.65142
16/10/2017,28,1.82319
16/10/2017,29,2.21732
16/10/2017,30,2.24395
16/10/2017,31,2.36203
16/10/2017,32,3.27971
16/10/2017,33,3.96316
16/10/2017,34,4.44863
16/10/2017,35,4.15093
16/10/2017,36,4.45181
16/10/2017,37,4.01382
16/10/2017,38,4.14453
16/10/2017,39,3.47979
16/10/2017,40,2.8699
16/10/2017,41,2.54604
16/10/2017,42,3.03413
16/10/2017,43,3.76038
16/10/2017,44,3.97754
16/10/2017,45,4.78034
16/10/2017,46,5.13944
16/10/2017,47,8.85199
16/10/2017,48,9.90813
17/10/2017,1,9.69517
17/10/2017,2,9.3622
17/10/2017,3,9.73011
17/10/2017,4,9.32164
17/10/2017,5,9.02958
17/10/2017,6,9.26704
17/10/2017,7,8.26072
17/10/2017,8,8.16264
17/10/2017,9,8.33598
17/10/2017,10,8.25117
17/10/2017,11,6.93549
17/10/2017,12,7.70458
17/10/2017,13,8.1019
17/10/2017,14,6.49892
17/10/2017,15,4.06695
17/10/2017,16,3.75752
17/10/2017,17,2.68382
17/10/2017,18,2.46093
17/10/2017,19,2.8783
17/10/2017,20,2.7179
17/10/2017,21,2.80486
17/10/2017,22,2.16983
17/10/2017,23,1.69065
17/10/2017,24,1.97025
17/10/2017,25,2.273
17/10/2017,26,2.24723
17/10/2017,27,2.11168
17/10/2017,28,1.98594
17/10/2017,29,1.40053
17/10/2017,30,0.63954
17/10/2017,31,0.23299
17/10/2017,32,0.80045
17/10/2017,33,1.53477
17/10/2017,34,1.7581
17/10/2017,35,1.48877
17/10/2017,36,1.59166
17/10/2017,37,1.12114
17/10/2017,38,1.81046
17/10/2017,39,1.1574
17/10/2017,40,0.90571
17/10/2017,41,0.8261
17/10/2017,42,0.5641
17/10/2017,43,0.93691
17/10/2017,44,0.71474
17/10/2017,45,0.90686
17/10/2017,46,0.90708
17/10/2017,47,0.7454
17/10/2017,48,0.91362
18/10/2017,1,0.80104
18/10/2017,2,0.93013
18/10/2017,3,1.01242
18/10/2017,4,0.78319
18/10/2017,5,0.92913
18/10/2017,6,0.91879
18/10/2017,7,0.96383
18/10/2017,8,0.9982
18/10/2017,9,0.90953
18/10/2017,10,1.14377
18/10/2017,11,0.99204
18/10/2017,12,0.87317
18/10/2017,13,1.51774
18/10/2017,14,1.02123
18/10/2017,15,1.63852
18/10/2017,16,1.38651
18/10/2017,17,1.21042
18/10/2017,18,1.04704
18/10/2017,19,1.05709
18/10/2017,20,1.07844
18/10/2017,21,1.22934
18/10/2017,22,1.2498
18/10/2017,23,2.40348
18/10/2017,24,2.87554
18/10/2017,25,3.05567
18/10/2017,26,2.52555
18/10/2017,27,2.63512
18/10/2017,28,2.45574
18/10/2017,29,1.85665
18/10/2017,30,1.53907
18/10/2017,31,1.21694
18/10/2017,32,1.39549
18/10/2017,33,1.47632
18/10/2017,34,1.78573
18/10/2017,35,2.12691
18/10/2017,36,2.17742
18/10/2017,37,2.26053
18/10/2017,38,1.71641
18/10/2017,39,1.35848
18/10/2017,40,1.17096
18/10/2017,41,1.11108
18/10/2017,42,0.98369
18/10/2017,43,0.75259
18/10/2017,44,0.80055
18/10/2017,45,1.10587
18/10/2017,46,0.45722
18/10/2017,47,1.4837
18/10/2017,48,2.701
19/10/2017,1,2.89289
19/10/2017,2,2.06042
19/10/2017,3,1.80917
19/10/2017,4,1.7122
19/10/2017,5,1.21213
19/10/2017,6,1.40398
19/10/2017,7,1.48485
19/10/2017,8,1.54271
19/10/2017,9,2.13911
19/10/2017,10,2.14459
19/10/2017,11,2.21316
19/10/2017,12,1.6725
19/10/2017,13,1.87601
19/10/2017,14,1.33308
19/10/2017,15,1.58435
19/10/2017,16,1.99044
19/10/2017,17,1.63923
19/10/2017,18,1.44312
19/10/2017,19,1.45733
19/10/2017,20,2.16175
19/10/2017,21,2.16897
19/10/2017,22,1.71796
19/10/2017,23,1.49021
19/10/2017,24,1.30647
19/10/2017,25,1.52885
19/10/2017,26,1.69054
19/10/2017,27,1.13564
19/10/2017,28,1.02556
19/10/2017,29,1.08012
19/10/2017,30,0.79467
19/10/2017,31,0.76993
19/10/2017,32,1.03097
19/10/2017,33,0.83512
19/10/2017,34,0.94882
19/10/2017,35,0.89965
19/10/2017,36,1.14439
19/10/2017,37,1.03104
19/10/2017,38,1.02393
19/10/2017,39,1.38124
19/10/2017,40,1.09807
19/10/2017,41,1.20732
19/10/2017,42,1.00443
19/10/2017,43,1.28656
19/10/2017,44,0.76285
19/10/2017,45,0.68904
19/10/2017,46,1.13413
19/10/2017,47,2.25459
19/10/2017,48,2.65645
20/10/2017,1,1.60568
20/10/2017,2,1.72623
20/10/2017,3,1.27881
20/10/2017,4,1.61718
20/10/2017,5,1.30152
20/10/2017,6,1.2988
20/10/2017,7,1.3603
20/10/2017,8,1.71098
20/10/2017,9,1.9801
20/10/2017,10,2.1955
20/10/2017,11,1.82259
20/10/2017,12,1.99511
20/10/2017,13,2.83481
20/10/2017,14,1.74791
20/10/2017,15,1.35456
20/10/2017,16,1.70907
20/10/2017,17,1.44921
20/10/2017,18,1.41166
20/10/2017,19,1.06219
20/10/2017,20,1.02029
20/10/2017,21,0.73612
20/10/2017,22,0.70431
20/10/2017,23,0.84073
20/10/2017,24,1.10755
20/10/2017,25,1.43676
20/10/2017,26,0.97054
20/10/2017,27,0.90126
20/10/2017,28,0.75113
20/10/2017,29,0.89048
20/10/2017,30,0.50867
20/10/2017,31,0.73553
20/10/2017,32,0.7332
20/10/2017,33,0.51068
20/10/2017,34,0.39031
20/10/2017,35,0.53535
20/10/2017,36,0.52144
20/10/2017,37,0.675
20/10/2017,38,0.66064
20/10/2017,39,0.9094
20/10/2017,40,0.72413
20/10/2017,41,0.68417
20/10/2017,42,-0.04768
20/10/2017,43,0.41055
20/10/2017,44,0.40023
20/10/2017,45,1.20399
20/10/2017,46,1.84779
20/10/2017,47,4.55991
20/10/2017,48,5.20687
21/10/2017,1,7.33292
21/10/2017,2,8.19881
21/10/2017,3,8.35823
21/10/2017,4,9.00074
21/10/2017,5,8.33903
21/10/2017,6,7.82032
21/10/2017,7,8.29115
21/10/2017,8,9.21059
21/10/2017,9,10.50414
21/10/2017,10,11.41759
21/10/2017,11,11.07123
21/10/2017,12,10.76206
21/10/2017,13,10.53356
21/10/2017,14,9.52516
21/10/2017,15,6.30915
21/10/2017,16,4.77413
21/10/2017,17,3.89765
21/10/2017,18,3.51448
21/10/2017,19,2.87674
21/10/2017,20,3.14652
21/10/2017,21,3.40382
21/10/2017,22,3.03579
21/10/2017,23,3.00569
21/10/2017,24,2.3627
21/10/2017,25,2.34888
21/10/2017,26,2.19339
21/10/2017,27,1.59058
21/10/2017,28,1.3894
21/10/2017,29,1.54969
21/10/2017,30,1.56969
21/10/2017,31,1.60422
21/10/2017,32,1.93005
21/10/2017,33,2.12844
21/10/2017,34,2.05281
21/10/2017,35,2.51854
21/10/2017,36,2.48801
21/10/2017,37,2.02465
21/10/2017,38,1.87812
21/10/2017,39,1.62759
21/10/2017,40,1.47859
21/10/2017,41,1.63748
21/10/2017,42,1.70439
21/10/2017,43,2.06418
21/10/2017,44,2.02291
21/10/2017,45,1.97055
21/10/2017,46,1.93306
21/10/2017,47,3.31143
21/10/2017,48,3.28404
22/10/2017,1,3.24825
22/10/2017,2,3.3662
22/10/2017,3,4.48789
22/10/2017,4,4.84352
22/10/2017,5,4.58636
22/10/2017,6,4.39841
22/10/2017,7,5.015
22/10/2017,8,5.37212
22/10/2017,9,6.29513
22/10/2017,10,6.12297
22/10/2017,11,6.18933
22/10/2017,12,6.83835
22/10/2017,13,7.2078
22/10/2017,14,8.16543
22/10/2017,15,5.82814
22/10/2017,16,4.92466
22/10/2017,17,3.34203
22/10/2017,18,2.81041
22/10/2017,19,1.80043
22/10/2017,20,1.52391
22/10/2017,21,1.65747
22/10/2017,22,1.6398
22/10/2017,23,1.96468
22/10/2017,24,1.74303
22/10/2017,25,1.61087
22/10/2017,26,1.4965
22/10/2017,27,1.54451
22/10/2017,28,1.36288
22/10/2017,29,1.72222
22/10/2017,30,1.68825
22/10/2017,31,1.68426
22/10/2017,32,1.60128
22/10/2017,33,1.78426
22/10/2017,34,1.43905
22/10/2017,35,1.40315
22/10/2017,36,1.53773
22/10/2017,37,2.38406
22/10/2017,38,1.71358
22/10/2017,39,1.81448
22/10/2017,40,1.7381
22/10/2017,41,2.08446
22/10/2017,42,1.94109
22/10/2017,43,2.34869
22/10/2017,44,2.23638
22/10/2017,45,2.41882
22/10/2017,46,2.53133
22/10/2017,47,2.8535
22/10/2017,48,2.56012
23/10/2017,1,2.48529
23/10/2017,2,2.20141
23/10/2017,3,1.84483
23/10/2017,4,2.21953
23/10/2017,5,2.11774
23/10/2017,6,2.3153
23/10/2017,7,2.77185
23/10/2017,8,2.64469
23/10/2017,9,2.57773
23/10/2017,10,2.05897
23/10/2017,11,2.68559
23/10/2017,12,2.52435
23/10/2017,13,2.16017
23/10/2017,14,1.98356
23/10/2017,15,1.22717
23/10/2017,16,0.66323
23/10/2017,17,0.78241
23/10/2017,18,1.05152
23/10/2017,19,1.49488
23/10/2017,20,1.60066
23/10/2017,21,2.15746
23/10/2017,22,1.71476
23/10/2017,23,1.33149
23/10/2017,24,1.24324
23/10/2017,25,1.58523
23/10/2017,26,1.28857
23/10/2017,27,1.19891
23/10/2017,28,0.93332
23/10/2017,29,0.72608
23/10/2017,30,0.84456
23/10/2017,31,1.55341
23/10/2017,32,1.88606
23/10/2017,33,1.73391
23/10/2017,34,1.68283
23/10/2017,35,1.32432
23/10/2017,36,0.96473
23/10/2017,37,0.99297
23/10/2017,38,0.8889
23/10/2017,39,0.97027
23/10/2017,40,0.79695
23/10/2017,41,0.72539
23/10/2017,42,-0.27421
23/10/2017,43,0.13469
23/10/2017,44,0.36368
23/10/2017,45,0.19341
23/10/2017,46,0.56047
23/10/2017,47,1.50788
23/10/2017,48,2.27822
24/10/2017,1,2.19685
24/10/2017,2,2.35064
24/10/2017,3,2.16219
24/10/2017,4,3.0066
24/10/2017,5,2.5044
24/10/2017,6,2.04108
24/10/2017,7,1.8728
24/10/2017,8,1.45056
24/10/2017,9,1.10225
24/10/2017,10,0.69376
24/10/2017,11,2.72424
24/10/2017,12,3.41056
24/10/2017,13,4.03362
24/10/2017,14,3.08974
24/10/2017,15,1.91621
24/10/2017,16,1.10698
24/10/2017,17,1.52948
24/10/2017,18,1.77099
24/10/2017,19,1.55853
24/10/2017,20,1.64405
24/10/2017,21,2.02738
24/10/2017,22,1.4688
24/10/2017,23,1.20171
24/10/2017,24,1.06237
24/10/2017,25,0.99017
24/10/2017,26,0.74586
24/10/2017,27,0.50409
24/10/2017,28,0.78166
24/10/2017,29,1.17818
24/10/2017,30,1.72368
24/10/2017,31,1.57946
24/10/2017,32,1.3994
24/10/2017,33,1.6205
24/10/2017,34,1.84751
24/10/2017,35,1.32308
24/10/2017,36,1.65555
24/10/2017,37,1.48005
24/10/2017,38,1.09467
24/10/2017,39,1.29845
24/10/2017,40,1.44289
24/10/2017,41,1.71792
24/10/2017,42,1.58788
24/10/2017,43,1.8298
24/10/2017,44,2.06577
24/10/2017,45,1.92017
24/10/2017,46,1.84466
24/10/2017,47,2.24977
24/10/2017,48,3.18103
25/10/2017,1,3.01838
25/10/2017,2,3.60628
25/10/2017,3,4.71556
25/10/2017,4,4.24977
25/10/2017,5,3.54499
25/10/2017,6,2.90536
25/10/2017,7,2.44526
25/10/2017,8,2.04227
25/10/2017,9,3.24907
25/10/2017,10,3.06266
25/10/2017,11,4.58827
25/10/2017,12,4.4444
25/10/2017,13,4.33945
25/10/2017,14,2.87111
25/10/2017,15,1.57565
25/10/2017,16,1.05855
25/10/2017,17,0.69441
25/10/2017,18,1.00764
25/10/2017,19,1.19483
25/10/2017,20,1.21462
25/10/2017,21,1.07921
25/10/2017,22,1.62768
25/10/2017,23,2.06925
25/10/2017,24,1.83411
25/10/2017,25,1.96688
25/10/2017,26,2.26278
25/10/2017,27,1.71576
25/10/2017,28,1.61513
25/10/2017,29,1.37842
25/10/2017,30,1.67489
25/10/2017,31,1.6952
25/10/2017,32,2.16679
25/10/2017,33,2.36719
25/10/2017,34,1.69971
25/10/2017,35,1.97473
25/10/2017,36,2.04462
25/10/2017,37,2.49273
25/10/2017,38,2.31191
25/10/2017,39,2.42656
25/10/2017,40,2.50056
25/10/2017,41,2.8292
25/10/2017,42,2.34103
25/10/2017,43,2.75286
25/10/2017,44,2.66857
25/10/2017,45,2.78924
25/10/2017,46,3.79926
25/10/2017,47,5.08544
25/10/2017,48,6.03921
26/10/2017,1,7.35433
26/10/2017,2,8.11487
26/10/2017,3,7.03949
26/10/2017,4,7.44973
26/10/2017,5,6.99332
26/10/2017,6,7.17338
26/10/2017,7,6.84767
26/10/2017,8,6.63078
26/10/2017,9,6.58482
26/10/2017,10,6.06971
26/10/2017,11,4.26327
26/10/2017,12,3.79544
26/10/2017,13,3.6132
26/10/2017,14,3.27838
26/10/2017,15,1.66932
26/10/2017,16,1.6557
26/10/2017,17,2.05599
26/10/2017,18,1.77407
26/10/2017,19,2.04332
26/10/2017,20,2.05208
26/10/2017,21,2.05431
26/10/2017,22,1.84971
26/10/2017,23,1.42233
26/10/2017,24,1.57658
26/10/2017,25,1.20695
26/10/2017,26,1.1806
26/10/2017,27,1.2441
26/10/2017,28,1.25974
26/10/2017,29,1.4305
26/10/2017,30,1.62289
26/10/2017,31,1.62188
26/10/2017,32,1.31284
26/10/2017,33,1.41369
26/10/2017,34,1.08051
26/10/2017,35,1.03061
26/10/2017,36,1.25857
26/10/2017,37,1.41791
26/10/2017,38,1.25713
26/10/2017,39,1.44498
26/10/2017,40,1.16854
26/10/2017,41,1.43608
26/10/2017,42,0.8614
26/10/2017,43,1.35085
26/10/2017,44,0.81727
26/10/2017,45,0.87818
26/10/2017,46,0.5494
26/10/2017,47,1.16754
26/10/2017,48,1.05205
27/10/2017,1,1.04062
27/10/2017,2,0.82295
27/10/2017,3,0.91087
27/10/2017,4,1.40211
27/10/2017,5,1.00736
27/10/2017,6,1.16098
27/10/2017,7,1.90736
27/10/2017,8,1.67447
27/10/2017,9,2.18014
27/10/2017,10,1.95982
27/10/2017,11,1.64218
27/10/2017,12,1.44898
27/10/2017,13,1.74153
27/10/2017,14,1.80952
27/10/2017,15,0.9956
27/10/2017,16,1.16673
27/10/2017,17,1.80515
27/10/2017,18,1.4127
27/10/2017,19,1.25459
27/10/2017,20,0.94527
27/10/2017,21,0.73646
27/10/2017,22,0.3527
27/10/2017,23,0.37954
27/10/2017,24,0.32538
27/10/2017,25,0.19783
27/10/2017,26,0.02794
27/10/2017,27,-0.10378
27/10/2017,28,-0.07945
27/10/2017,29,0.05399
27/10/2017,30,0.15268
27/10/2017,31,0.16917
27/10/2017,32,0.35078
27/10/2017,33,0.78439
27/10/2017,34,1.18172
27/10/2017,35,1.26801
27/10/2017,36,1.53695
27/10/2017,37,1.39739
27/10/2017,38,1.26405
27/10/2017,39,1.3102
27/10/2017,40,0.93267
27/10/2017,41,1.07227
27/10/2017,42,0.91992
27/10/2017,43,2.09251
27/10/2017,44,2.58051
27/10/2017,45,2.3892
27/10/2017,46,2.61478
27/10/2017,47,4.9404
27/10/2017,48,6.97023
28/10/2017,1,7.10259
28/10/2017,2,7.10297
28/10/2017,3,7.7149
28/10/2017,4,8.46022
28/10/2017,5,8.50472
28/10/2017,6,6.60459
28/10/2017,7,7.05356
28/10/2017,8,7.20364
28/10/2017,9,8.03148
28/10/2017,10,7.74096
28/10/2017,11,9.1499
28/10/2017,12,10.14091
28/10/2017,13,11.68616
28/10/2017,14,11.0122
28/10/2017,15,8.11235
28/10/2017,16,7.81918
28/10/2017,17,7.38765
28/10/2017,18,7.54338
28/10/2017,19,7.01552
28/10/2017,20,6.58639
28/10/2017,21,6.72533
28/10/2017,22,6.57971
28/10/2017,23,6.62646
28/10/2017,24,6.18127
28/10/2017,25,6.00491
28/10/2017,26,5.98867
28/10/2017,27,5.908
28/10/2017,28,5.72959
28/10/2017,29,6.21933
28/10/2017,30,6.19589
28/10/2017,31,6.16987
28/10/2017,32,6.37477
28/10/2017,33,6.55844
28/10/2017,34,6.68589
28/10/2017,35,7.0159
28/10/2017,36,8.08197
28/10/2017,37,8.23579
28/10/2017,38,7.71406
28/10/2017,39,7.13617
28/10/2017,40,6.69784
28/10/2017,41,7.26659
28/10/2017,42,6.84261
28/10/2017,43,8.09802
28/10/2017,44,8.37071
28/10/2017,45,7.96081
28/10/2017,46,7.72548
28/10/2017,47,10.30701
28/10/2017,48,10.6928
29/10/2017,1,13.85532
29/10/2017,2,19.54015
29/10/2017,3,17.09645
29/10/2017,4,15.46859
29/10/2017,5,14.7509
29/10/2017,6,13.76498
29/10/2017,7,13.78158
29/10/2017,8,11.63274
29/10/2017,9,10.54595
29/10/2017,10,9.84173
29/10/2017,11,10.01389
29/10/2017,12,9.09583
29/10/2017,13,7.00026
29/10/2017,14,7.26183
29/10/2017,15,6.64424
29/10/2017,16,5.80533
29/10/2017,17,3.2634
29/10/2017,18,2.80475
29/10/2017,19,2.14061
29/10/2017,20,2.20301
29/10/2017,21,1.78219
29/10/2017,22,1.52615
29/10/2017,23,1.3167
29/10/2017,24,1.35022
29/10/2017,25,1.09705
29/10/2017,26,1.29509
29/10/2017,27,1.28091
29/10/2017,28,1.45955
29/10/2017,29,0.84477
29/10/2017,30,0.44228
29/10/2017,31,0.35694
29/10/2017,32,-0.12866
29/10/2017,33,0.99686
29/10/2017,34,1.39159
29/10/2017,35,2.21555
29/10/2017,36,3.18031
29/10/2017,37,2.88712
29/10/2017,38,3.07762
29/10/2017,39,2.26992
29/10/2017,40,2.38747
29/10/2017,41,2.27456
29/10/2017,42,1.93089
29/10/2017,43,1.90163
29/10/2017,44,1.39313
29/10/2017,45,2.95497
29/10/2017,46,1.52947
29/10/2017,47,1.48477
29/10/2017,48,1.59907
29/10/2017,49,2.42961
29/10/2017,50,1.76961
30/10/2017,1,1.68427
30/10/2017,2,1.67796
30/10/2017,3,2.11934
30/10/2017,4,2.2024
30/10/2017,5,1.48463
30/10/2017,6,1.23773
30/10/2017,7,1.69217
30/10/2017,8,1.28981
30/10/2017,9,1.4674
30/10/2017,10,1.6561
30/10/2017,11,1.72733
30/10/2017,12,1.69189
30/10/2017,13,1.64519
30/10/2017,14,0.69217
30/10/2017,15,1.85106
30/10/2017,16,1.91763
30/10/2017,17,0.90615
30/10/2017,18,0.84201
30/10/2017,19,1.01281
30/10/2017,20,0.80671
30/10/2017,21,1.01094
30/10/2017,22,0.83719
30/10/2017,23,0.88564
30/10/2017,24,0.93567
30/10/2017,25,0.75129
30/10/2017,26,0.76141
30/10/2017,27,0.34676
30/10/2017,28,0.28355
30/10/2017,29,0.55706
30/10/2017,30,0.69584
30/10/2017,31,1.49133
30/10/2017,32,1.56918
30/10/2017,33,1.83161
30/10/2017,34,2.49622
30/10/2017,35,1.80893
30/10/2017,36,1.86725
30/10/2017,37,1.73186
30/10/2017,38,1.49615
30/10/2017,39,1.84065
30/10/2017,40,1.62475
30/10/2017,41,1.7797
30/10/2017,42,1.25582
30/10/2017,43,1.00451
30/10/2017,44,0.91423
30/10/2017,45,0.28642
30/10/2017,46,0.14052
30/10/2017,47,0.92011
30/10/2017,48,1.92206
31/10/2017,1,2.27601
31/10/2017,2,2.12913
31/10/2017,3,1.72092
31/10/2017,4,1.71667
31/10/2017,5,1.51704
31/10/2017,6,1.62691
31/10/2017,7,1.6145
31/10/2017,8,1.22315
31/10/2017,9,1.61054
31/10/2017,10,1.39337
31/10/2017,11,1.76738
31/10/2017,12,2.59262
31/10/2017,13,3.62622
31/10/2017,14,2.06801
31/10/2017,15,1.70221
31/10/2017,16,1.5358
31/10/2017,17,1.76447
31/10/2017,18,1.7882
31/10/2017,19,2.14689
31/10/2017,20,1.92128
31/10/2017,21,1.75931
31/10/2017,22,1.29006
31/10/2017,23,1.26996
31/10/2017,24,1.07667
31/10/2017,25,1.18973
31/10/2017,26,1.34041
31/10/2017,27,1.17545
31/10/2017,28,1.2352
31/10/2017,29,1.14175
31/10/2017,30,1.10832
31/10/2017,31,1.14435
31/10/2017,32,1.30601
31/10/2017,33,2.0448
31/10/2017,34,2.94075
31/10/2017,35,2.56706
31/10/2017,36,2.0225
31/10/2017,37,1.59195
31/10/2017,38,1.19601
31/10/2017,39,1.22619
31/10/2017,40,1.25212
31/10/2017,41,1.52679
31/10/2017,42,0.97634
31/10/2017,43,1.36916
31/10/2017,44,1.90969
31/10/2017,45,1.87037
31/10/2017,46,1.87984
31/10/2017,47,1.80151
31/10/2017,48,2.82178
01/11/2017,1,3.12848
01/11/2017,2,3.68973
01/11/2017,3,2.93455
01/11/2017,4,2.86606
01/11/2017,5,3.37985
01/11/2017,6,3.109
01/11/2017,7,2.72892
01/11/2017,8,2.41336
01/11/2017,9,2.21222
01/11/2017,10,2.43895
01/11/2017,11,2.65199
01/11/2017,12,3.24686
01/11/2017,13,3.72093
01/11/2017,14,2.89339
01/11/2017,15,1.87462
01/11/2017,16,1.65155
01/11/2017,17,1.73178
01/11/2017,18,1.40214
01/11/2017,19,2.0545
01/11/2017,20,2.15694
01/11/2017,21,2.11831
01/11/2017,22,1.77636
01/11/2017,23,1.77618
01/11/2017,24,1.99649
01/11/2017,25,2.34252
01/11/2017,26,2.06981
01/11/2017,27,1.52348
01/11/2017,28,1.38552
01/11/2017,29,1.37511
01/11/2017,30,1.0876
01/11/2017,31,0.8326
01/11/2017,32,0.91518
01/11/2017,33,1.32209
01/11/2017,34,1.80059
01/11/2017,35,2.81088
01/11/2017,36,2.59458
01/11/2017,37,2.10572
01/11/2017,38,1.81168
01/11/2017,39,1.76608
01/11/2017,40,1.20286
01/11/2017,41,1.22056
01/11/2017,42,0.79207
01/11/2017,43,1.65593
01/11/2017,44,0.88244
01/11/2017,45,1.07241
01/11/2017,46,0.81273
01/11/2017,47,0.22887
01/11/2017,48,0.64394
02/11/2017,1,1.06139
02/11/2017,2,1.63186
02/11/2017,3,1.42147
02/11/2017,4,1.29492
02/11/2017,5,1.34312
02/11/2017,6,1.63684
02/11/2017,7,1.81264
02/11/2017,8,1.65137
02/11/2017,9,1.34185
02/11/2017,10,1.30936
02/11/2017,11,1.85234
02/11/2017,12,1.37252
02/11/2017,13,2.96125
02/11/2017,14,1.82764
02/11/2017,15,1.90269
02/11/2017,16,1.73899
02/11/2017,17,1.3397
02/11/2017,18,0.70661
02/11/2017,19,0.91211
02/11/2017,20,0.80087
02/11/2017,21,0.76312
02/11/2017,22,0.69352
02/11/2017,23,1.11549
02/11/2017,24,1.42664
02/11/2017,25,1.32512
02/11/2017,26,1.22188
02/11/2017,27,1.18201
02/11/2017,28,0.91325
02/11/2017,29,0.67946
02/11/2017,30,0.53899
02/11/2017,31,0.73008
02/11/2017,32,1.00421
02/11/2017,33,1.92994
02/11/2017,34,2.59352
02/11/2017,35,2.66471
02/11/2017,36,2.40747
02/11/2017,37,1.80649
02/11/2017,38,1.42618
02/11/2017,39,1.71215
02/11/2017,40,1.27508
02/11/2017,41,1.40639
02/11/2017,42,0.84111
02/11/2017,43,1.28434
02/11/2017,44,0.98727
02/11/2017,45,0.70177
02/11/2017,46,0.5192
02/11/2017,47,0.48723
02/11/2017,48,1.26277
03/11/2017,1,0.81981
03/11/2017,2,0.87552
03/11/2017,3,0.73197
03/11/2017,4,0.26897
03/11/2017,5,-0.0719
03/11/2017,6,0.33364
03/11/2017,7,0.63836
03/11/2017,8,0.33045
03/11/2017,9,0.77901
03/11/2017,10,0.44917
03/11/2017,11,1.33608
03/11/2017,12,1.3617
03/11/2017,13,1.1798
03/11/2017,14,0.06419
03/11/2017,15,0.04116
03/11/2017,16,0.40438
03/11/2017,17,0.22074
03/11/2017,18,0.3609
03/11/2017,19,0.90413
03/11/2017,20,1.02023
03/11/2017,21,1.31379
03/11/2017,22,1.12014
03/11/2017,23,1.11628
03/11/2017,24,1.09719
03/11/2017,25,1.0158
03/11/2017,26,0.85876
03/11/2017,27,0.32304
03/11/2017,28,0.23079
03/11/2017,29,0.33317
03/11/2017,30,0.44447
03/11/2017,31,0.3094
03/11/2017,32,0.5191
03/11/2017,33,0.87157
03/11/2017,34,1.80439
03/11/2017,35,1.13106
03/11/2017,36,1.18747
03/11/2017,37,1.11489
03/11/2017,38,0.64707
03/11/2017,39,1.12585
03/11/2017,40,1.21938
03/11/2017,41,1.43297
03/11/2017,42,0.8036
03/11/2017,43,0.57312
03/11/2017,44,0.41906
03/11/2017,45,0.58357
03/11/2017,46,1.04536
03/11/2017,47,1.44391
03/11/2017,48,1.44691
04/11/2017,1,1.83948
04/11/2017,2,2.12616
04/11/2017,3,1.73264
04/11/2017,4,1.97505
04/11/2017,5,1.25749
04/11/2017,6,1.75918
04/11/2017,7,1.74687
04/11/2017,8,1.66068
04/11/2017,9,1.34141
04/11/2017,10,0.74064
04/11/2017,11,0.46365
04/11/2017,12,0.72559
04/11/2017,13,1.62647
04/11/2017,14,1.21877
04/11/2017,15,1.5822
04/11/2017,16,1.77589
04/11/2017,17,2.24971
04/11/2017,18,1.94032
04/11/2017,19,1.87177
04/11/2017,20,1.81115
04/11/2017,21,1.55118
04/11/2017,22,1.20553
04/11/2017,23,0.96963
04/11/2017,24,0.5819
04/11/2017,25,0.38152
04/11/2017,26,0.92197
04/11/2017,27,0.54327
04/11/2017,28,0.35329
04/11/2017,29,0.27203
04/11/2017,30,0.22383
04/11/2017,31,0.71014
04/11/2017,32,1.42096
04/11/2017,33,2.07114
04/11/2017,34,2.47241
04/11/2017,35,2.43087
04/11/2017,36,2.0525
04/11/2017,37,2.15315
04/11/2017,38,1.6174
04/11/2017,39,1.54455
04/11/2017,40,1.90101
04/11/2017,41,1.61605
04/11/2017,42,1.18763
04/11/2017,43,1.15932
04/11/2017,44,1.04536
04/11/2017,45,1.1794
04/11/2017,46,1.52327
04/11/2017,47,2.24808
04/11/2017,48,2.18047
05/11/2017,1,2.2597
05/11/2017,2,2.61142
05/11/2017,3,2.89275
05/11/2017,4,3.10768
05/11/2017,5,3.11967
05/11/2017,6,2.61816
05/11/2017,7,3.02453
05/11/2017,8,2.52122
05/11/2017,9,2.68412
05/11/2017,10,2.6101
05/11/2017,11,3.77396
05/11/2017,12,2.96545
05/11/2017,13,2.93661
05/11/2017,14,2.97346
05/11/2017,15,1.72366
05/11/2017,16,2.09455
05/11/2017,17,1.81195
05/11/2017,18,1.83088
05/11/2017,19,1.28846
05/11/2017,20,1.04799
05/11/2017,21,1.38273
05/11/2017,22,1.90782
05/11/2017,23,1.95984
05/11/2017,24,1.87001
05/11/2017,25,1.96064
05/11/2017,26,1.98441
05/11/2017,27,2.42766
05/11/2017,28,1.65025
05/11/2017,29,1.61524
05/11/2017,30,1.40077
05/11/2017,31,0.93355
05/11/2017,32,0.71211
05/11/2017,33,1.26361
05/11/2017,34,2.10282
05/11/2017,35,1.96291
05/11/2017,36,1.79579
05/11/2017,37,1.32924
05/11/2017,38,1.30717
05/11/2017,39,1.40901
05/11/2017,40,0.86001
05/11/2017,41,1.1586
05/11/2017,42,1.3534
05/11/2017,43,2.14678
05/11/2017,44,1.06231
05/11/2017,45,1.31996
05/11/2017,46,1.15213
05/11/2017,47,1.01953
05/11/2017,48,0.52854
06/11/2017,1,0.32004
06/11/2017,2,0.72135
06/11/2017,3,0.846
06/11/2017,4,0.71835
06/11/2017,5,1.09555
06/11/2017,6,1.47458
06/11/2017,7,1.37456
06/11/2017,8,1.24583
06/11/2017,9,1.16243
06/11/2017,10,0.96785
06/11/2017,11,1.97586
06/11/2017,12,1.49898
