Settlement Day,Settlement Period,BSUoS Price
01/04/2016,5,1.54581
01/04/2016,6,0.82988
01/04/2016,7,0.84116
01/04/2016,8,0.72367
01/04/2016,9,0.83255
01/04/2016,10,0.61184
01/04/2016,11,0.75301
01/04/2016,12,0.84662
01/04/2016,13,1.44064
01/04/2016,14,1.09969
01/04/2016,15,1.88355
01/04/2016,16,2.19125
01/04/2016,17,2.49724
01/04/2016,18,2.15023
01/04/2016,19,1.82007
01/04/2016,20,1.75394
01/04/2016,21,1.8954
01/04/2016,22,2.15415
01/04/2016,23,2.58331
01/04/2016,24,2.7465
01/04/2016,25,2.67632
01/04/2016,26,2.28721
01/04/2016,27,2.25874
01/04/2016,28,2.15501
01/04/2016,29,2.29203
01/04/2016,30,2.24042
01/04/2016,31,2.23659
01/04/2016,32,2.13903
01/04/2016,33,2.21644
01/04/2016,34,2.08052
01/04/2016,35,2.0663
01/04/2016,36,2.27406
01/04/2016,37,2.114
01/04/2016,38,1.89116
01/04/2016,39,2.5348
01/04/2016,40,2.80839
01/04/2016,41,2.86127
01/04/2016,42,1.73832
01/04/2016,43,1.135
01/04/2016,44,1.06955
01/04/2016,45,1.27193
01/04/2016,46,1.01246
01/04/2016,47,0.74229
01/04/2016,48,0.63721
02/04/2016,1,1.1655
02/04/2016,2,1.3234
02/04/2016,3,1.3408
02/04/2016,4,1.94827
02/04/2016,5,1.66047
02/04/2016,6,2.08429
02/04/2016,7,1.6077
02/04/2016,8,1.50054
02/04/2016,9,1.43746
02/04/2016,10,1.21842
02/04/2016,11,1.14021
02/04/2016,12,1.45616
02/04/2016,13,1.67854
02/04/2016,14,1.53102
02/04/2016,15,1.49207
02/04/2016,16,1.9086
02/04/2016,17,1.71699
02/04/2016,18,1.89628
02/04/2016,19,1.81273
02/04/2016,20,1.53781
02/04/2016,21,1.2691
02/04/2016,22,1.10718
02/04/2016,23,1.06628
02/04/2016,24,0.88496
02/04/2016,25,1.24964
02/04/2016,26,0.86017
02/04/2016,27,1.05339
02/04/2016,28,1.05952
02/04/2016,29,0.76608
02/04/2016,30,0.79691
02/04/2016,31,0.93934
02/04/2016,32,1.29396
02/04/2016,33,1.29808
02/04/2016,34,1.56702
02/04/2016,35,1.42519
02/04/2016,36,1.78947
02/04/2016,37,2.16646
02/04/2016,38,1.89243
02/04/2016,39,1.70952
02/04/2016,40,1.63532
02/04/2016,41,1.55281
02/04/2016,42,1.17911
02/04/2016,43,1.19415
02/04/2016,44,1.0851
02/04/2016,45,1.17581
02/04/2016,46,1.12598
02/04/2016,47,1.57288
02/04/2016,48,1.52597
03/04/2016,1,1.48803
03/04/2016,2,1.59196
03/04/2016,3,1.61655
03/04/2016,4,2.16118
03/04/2016,5,1.73311
03/04/2016,6,1.6131
03/04/2016,7,1.53423
03/04/2016,8,1.45923
03/04/2016,9,1.34212
03/04/2016,10,1.35311
03/04/2016,11,1.34813
03/04/2016,12,1.29094
03/04/2016,13,1.87117
03/04/2016,14,1.40448
03/04/2016,15,2.01561
03/04/2016,16,1.64968
03/04/2016,17,1.31904
03/04/2016,18,1.18986
03/04/2016,19,1.04841
03/04/2016,20,0.81093
03/04/2016,21,0.70214
03/04/2016,22,0.58506
03/04/2016,23,0.73519
03/04/2016,24,0.77962
03/04/2016,25,0.82346
03/04/2016,26,0.5824
03/04/2016,27,0.57601
03/04/2016,28,0.23008
03/04/2016,29,0.535
03/04/2016,30,0.78011
03/04/2016,31,0.92858
03/04/2016,32,0.98665
03/04/2016,33,1.09545
03/04/2016,34,1.52482
03/04/2016,35,1.48326
03/04/2016,36,1.5984
03/04/2016,37,1.65708
03/04/2016,38,1.60314
03/04/2016,39,1.15194
03/04/2016,40,1.3252
03/04/2016,41,1.14479
03/04/2016,42,1.04199
03/04/2016,43,1.11637
03/04/2016,44,0.82695
03/04/2016,45,1.13234
03/04/2016,46,1.40348
03/04/2016,47,1.5287
03/04/2016,48,1.14691
04/04/2016,1,0.90726
04/04/2016,2,0.71307
04/04/2016,3,0.76181
04/04/2016,4,0.70052
04/04/2016,5,0.50728
04/04/2016,6,0.66961
04/04/2016,7,0.51185
04/04/2016,8,0.55909
04/04/2016,9,0.61244
04/04/2016,10,0.57662
04/04/2016,11,0.65175
04/04/2016,12,0.99901
04/04/2016,13,0.79255
04/04/2016,14,0.61223
04/04/2016,15,0.75008
04/04/2016,16,0.99815
04/04/2016,17,0.98435
04/04/2016,18,1.00906
04/04/2016,19,1.0777
04/04/2016,20,0.95302
04/04/2016,21,1.138
04/04/2016,22,1.27604
04/04/2016,23,1.29939
04/04/2016,24,1.23145
04/04/2016,25,1.41076
04/04/2016,26,1.31455
04/04/2016,27,1.07275
04/04/2016,28,0.8755
04/04/2016,29,0.87014
04/04/2016,30,0.91103
04/04/2016,31,0.84847
04/04/2016,32,0.85809
04/04/2016,33,0.79508
04/04/2016,34,0.90468
04/04/2016,35,0.9984
04/04/2016,36,1.00267
04/04/2016,37,1.02448
04/04/2016,38,0.89663
04/04/2016,39,1.01483
04/04/2016,40,1.0403
04/04/2016,41,1.16319
04/04/2016,42,1.01917
04/04/2016,43,0.9812
04/04/2016,44,0.64301
04/04/2016,45,0.44884
04/04/2016,46,0.48559
04/04/2016,47,0.57873
04/04/2016,48,0.71654
05/04/2016,1,0.75601
05/04/2016,2,0.68757
05/04/2016,3,0.80591
05/04/2016,4,0.84216
05/04/2016,5,0.76964
05/04/2016,6,0.91588
05/04/2016,7,1.14795
05/04/2016,8,0.89086
05/04/2016,9,0.81965
05/04/2016,10,0.69559
05/04/2016,11,0.69885
05/04/2016,12,0.7506
05/04/2016,13,0.85702
05/04/2016,14,0.72145
05/04/2016,15,0.69018
05/04/2016,16,0.75091
05/04/2016,17,0.73788
05/04/2016,18,0.70903
05/04/2016,19,0.61942
05/04/2016,20,0.3692
05/04/2016,21,0.31661
05/04/2016,22,0.23278
05/04/2016,23,0.62944
05/04/2016,24,0.61131
05/04/2016,25,0.59298
05/04/2016,26,0.59172
05/04/2016,27,0.76176
05/04/2016,28,0.67287
05/04/2016,29,0.73243
05/04/2016,30,0.74143
05/04/2016,31,0.60422
05/04/2016,32,0.61001
05/04/2016,33,0.49167
05/04/2016,34,0.35767
05/04/2016,35,0.47511
05/04/2016,36,0.48346
05/04/2016,37,0.48203
05/04/2016,38,0.49897
05/04/2016,39,0.71621
05/04/2016,40,0.67868
05/04/2016,41,1.35135
05/04/2016,42,0.96426
05/04/2016,43,1.00034
05/04/2016,44,0.8523
05/04/2016,45,0.66115
05/04/2016,46,0.82118
05/04/2016,47,1.19885
05/04/2016,48,1.28146
06/04/2016,1,1.25947
06/04/2016,2,1.42135
06/04/2016,3,1.11286
06/04/2016,4,1.02056
06/04/2016,5,0.99097
06/04/2016,6,0.6951
06/04/2016,7,0.7664
06/04/2016,8,0.80546
06/04/2016,9,0.92978
06/04/2016,10,0.82561
06/04/2016,11,0.68704
06/04/2016,12,0.74791
06/04/2016,13,0.64921
06/04/2016,14,0.716
06/04/2016,15,0.7168
06/04/2016,16,0.99431
06/04/2016,17,0.83337
06/04/2016,18,0.86377
06/04/2016,19,0.9332
06/04/2016,20,0.95493
06/04/2016,21,0.85468
06/04/2016,22,0.79991
06/04/2016,23,1.059
06/04/2016,24,1.20034
06/04/2016,25,1.21132
06/04/2016,26,1.38027
06/04/2016,27,1.35792
06/04/2016,28,1.16071
06/04/2016,29,1.01706
06/04/2016,30,0.7763
06/04/2016,31,0.67331
06/04/2016,32,0.37145
06/04/2016,33,0.31253
06/04/2016,34,0.42821
06/04/2016,35,0.71577
06/04/2016,36,0.53298
06/04/2016,37,0.76185
06/04/2016,38,0.99121
06/04/2016,39,1.61704
06/04/2016,40,1.70688
06/04/2016,41,1.75501
06/04/2016,42,1.65662
06/04/2016,43,1.60589
06/04/2016,44,1.36011
06/04/2016,45,1.25336
06/04/2016,46,1.06347
06/04/2016,47,1.94184
06/04/2016,48,1.65452
07/04/2016,1,2.18168
07/04/2016,2,2.3136
07/04/2016,3,2.8551
07/04/2016,4,3.02468
07/04/2016,5,2.96218
07/04/2016,6,3.06321
07/04/2016,7,2.92136
07/04/2016,8,2.84171
07/04/2016,9,2.98572
07/04/2016,10,2.71128
07/04/2016,11,2.76916
07/04/2016,12,2.94828
07/04/2016,13,2.89136
07/04/2016,14,2.10535
07/04/2016,15,1.72634
07/04/2016,16,1.54895
07/04/2016,17,1.41062
07/04/2016,18,1.37524
07/04/2016,19,1.79823
07/04/2016,20,1.55897
07/04/2016,21,1.79828
07/04/2016,22,1.83554
07/04/2016,23,2.18115
07/04/2016,24,2.46852
07/04/2016,25,2.90638
07/04/2016,26,2.85593
07/04/2016,27,2.37313
07/04/2016,28,2.06795
07/04/2016,29,1.9449
07/04/2016,30,1.83903
07/04/2016,31,1.42723
07/04/2016,32,1.3875
07/04/2016,33,1.37948
07/04/2016,34,1.56742
07/04/2016,35,1.5114
07/04/2016,36,1.59036
07/04/2016,37,1.69494
07/04/2016,38,1.84074
07/04/2016,39,1.8747
07/04/2016,40,1.8639
07/04/2016,41,2.09957
07/04/2016,42,2.07268
07/04/2016,43,1.93887
07/04/2016,44,1.87871
07/04/2016,45,1.82827
07/04/2016,46,1.55962
07/04/2016,47,1.87047
07/04/2016,48,1.44615
08/04/2016,1,1.58979
08/04/2016,2,1.57132
08/04/2016,3,1.18638
08/04/2016,4,1.71416
08/04/2016,5,1.59265
08/04/2016,6,1.47024
08/04/2016,7,1.6996
08/04/2016,8,1.74901
08/04/2016,9,1.6351
08/04/2016,10,1.64496
08/04/2016,11,1.56513
08/04/2016,12,1.65745
08/04/2016,13,1.61954
08/04/2016,14,1.35822
08/04/2016,15,1.32901
08/04/2016,16,1.49892
08/04/2016,17,1.47964
08/04/2016,18,1.41568
08/04/2016,19,1.51357
08/04/2016,20,1.42176
08/04/2016,21,1.42654
08/04/2016,22,1.43177
08/04/2016,23,1.53584
08/04/2016,24,1.63327
08/04/2016,25,1.9174
08/04/2016,26,1.88594
08/04/2016,27,1.57459
08/04/2016,28,1.26294
08/04/2016,29,1.33512
08/04/2016,30,1.31387
08/04/2016,31,1.33874
08/04/2016,32,1.30592
08/04/2016,33,1.11161
08/04/2016,34,1.19404
08/04/2016,35,1.42443
08/04/2016,36,1.34864
08/04/2016,37,1.54465
08/04/2016,38,1.47988
08/04/2016,39,1.62545
08/04/2016,40,1.7115
08/04/2016,41,1.83418
08/04/2016,42,1.76876
08/04/2016,43,1.9005
08/04/2016,44,1.81607
08/04/2016,45,1.7461
08/04/2016,46,1.64751
08/04/2016,47,1.63721
08/04/2016,48,1.93725
09/04/2016,1,2.20407
09/04/2016,2,2.15679
09/04/2016,3,2.13588
09/04/2016,4,2.23852
09/04/2016,5,2.30811
09/04/2016,6,2.36707
09/04/2016,7,2.18535
09/04/2016,8,2.18562
09/04/2016,9,2.06286
09/04/2016,10,1.87082
09/04/2016,11,1.78742
09/04/2016,12,1.88827
09/04/2016,13,1.82298
09/04/2016,14,1.6863
09/04/2016,15,1.86139
09/04/2016,16,2.0218
09/04/2016,17,1.87113
09/04/2016,18,1.68089
09/04/2016,19,1.61601
09/04/2016,20,1.6845
09/04/2016,21,2.15182
09/04/2016,22,1.83049
09/04/2016,23,1.97443
09/04/2016,24,1.91299
09/04/2016,25,1.93681
09/04/2016,26,1.76645
09/04/2016,27,1.79764
09/04/2016,28,1.4946
09/04/2016,29,1.58398
09/04/2016,30,1.5678
09/04/2016,31,1.82087
09/04/2016,32,1.74599
09/04/2016,33,1.79658
09/04/2016,34,2.57396
09/04/2016,35,2.41286
09/04/2016,36,2.55118
09/04/2016,37,2.60881
09/04/2016,38,2.50516
09/04/2016,39,2.62027
09/04/2016,40,2.40282
09/04/2016,41,2.51588
09/04/2016,42,2.05035
09/04/2016,43,1.90677
09/04/2016,44,1.60549
09/04/2016,45,1.75078
09/04/2016,46,1.75458
09/04/2016,47,2.07453
09/04/2016,48,2.05792
10/04/2016,1,2.24415
10/04/2016,2,1.95525
10/04/2016,3,1.95908
10/04/2016,4,2.11464
10/04/2016,5,2.175
10/04/2016,6,2.10967
10/04/2016,7,2.37929
10/04/2016,8,2.31499
10/04/2016,9,2.43875
10/04/2016,10,2.3067
10/04/2016,11,2.23611
10/04/2016,12,2.30147
10/04/2016,13,2.18927
10/04/2016,14,2.1267
10/04/2016,15,1.81001
10/04/2016,16,1.98842
10/04/2016,17,1.60031
10/04/2016,18,1.32544
10/04/2016,19,1.22274
10/04/2016,20,1.25683
10/04/2016,21,1.35714
10/04/2016,22,1.21188
10/04/2016,23,1.29757
10/04/2016,24,1.25006
10/04/2016,25,1.44865
10/04/2016,26,1.35247
10/04/2016,27,1.38285
10/04/2016,28,1.46734
10/04/2016,29,1.37573
10/04/2016,30,1.53886
10/04/2016,31,1.49776
10/04/2016,32,1.78382
10/04/2016,33,1.72476
10/04/2016,34,1.80236
10/04/2016,35,1.77154
10/04/2016,36,1.72121
10/04/2016,37,1.6568
10/04/2016,38,1.65452
10/04/2016,39,1.80132
10/04/2016,40,2.38283
10/04/2016,41,2.2811
10/04/2016,42,2.06322
10/04/2016,43,1.93267
10/04/2016,44,1.80503
10/04/2016,45,1.65131
10/04/2016,46,1.88882
10/04/2016,47,2.90276
10/04/2016,48,2.91144
11/04/2016,1,3.26914
11/04/2016,2,3.12726
11/04/2016,3,3.31198
11/04/2016,4,4.20564
11/04/2016,5,4.4017
11/04/2016,6,4.1042
11/04/2016,7,3.67166
11/04/2016,8,4.45731
11/04/2016,9,4.22596
11/04/2016,10,4.2336
11/04/2016,11,4.60355
11/04/2016,12,4.4654
11/04/2016,13,3.76051
11/04/2016,14,3.06965
11/04/2016,15,3.05378
11/04/2016,16,2.62702
11/04/2016,17,2.11243
11/04/2016,18,1.87523
11/04/2016,19,1.8662
11/04/2016,20,1.7836
11/04/2016,21,1.74745
11/04/2016,22,1.45067
11/04/2016,23,1.42042
11/04/2016,24,1.50959
11/04/2016,25,1.56043
11/04/2016,26,1.57666
11/04/2016,27,1.68872
11/04/2016,28,1.6062
11/04/2016,29,1.75347
11/04/2016,30,1.63585
11/04/2016,31,1.79755
11/04/2016,32,1.99313
11/04/2016,33,1.91462
11/04/2016,34,2.49191
11/04/2016,35,2.33953
11/04/2016,36,2.45379
11/04/2016,37,2.37582
11/04/2016,38,2.58607
11/04/2016,39,3.26719
11/04/2016,40,3.4427
11/04/2016,41,2.77176
11/04/2016,42,2.48932
11/04/2016,43,2.02355
11/04/2016,44,1.89946
11/04/2016,45,1.8262
11/04/2016,46,1.85941
11/04/2016,47,2.61121
11/04/2016,48,3.12901
12/04/2016,1,2.65593
12/04/2016,2,3.00218
12/04/2016,3,3.3236
12/04/2016,4,4.17624
12/04/2016,5,4.40551
12/04/2016,6,4.20265
12/04/2016,7,4.02681
12/04/2016,8,3.73464
12/04/2016,9,3.88028
12/04/2016,10,3.38863
12/04/2016,11,3.20682
12/04/2016,12,3.04965
12/04/2016,13,3.24004
12/04/2016,14,2.73361
12/04/2016,15,2.79799
12/04/2016,16,3.1922
12/04/2016,17,2.79492
12/04/2016,18,2.5485
12/04/2016,19,2.78218
12/04/2016,20,2.25423
12/04/2016,21,1.71679
12/04/2016,22,1.8948
12/04/2016,23,1.80491
12/04/2016,24,1.83431
12/04/2016,25,1.78692
12/04/2016,26,1.82194
12/04/2016,27,1.51122
12/04/2016,28,1.4001
12/04/2016,29,1.31124
12/04/2016,30,1.13039
12/04/2016,31,1.12297
12/04/2016,32,1.1035
12/04/2016,33,1.06352
12/04/2016,34,1.30571
12/04/2016,35,1.53561
12/04/2016,36,1.5518
12/04/2016,37,1.58311
12/04/2016,38,1.57885
12/04/2016,39,2.02256
12/04/2016,40,2.28435
12/04/2016,41,2.08206
12/04/2016,42,2.07348
12/04/2016,43,1.82833
12/04/2016,44,1.6194
12/04/2016,45,1.35174
12/04/2016,46,1.38993
12/04/2016,47,1.27904
12/04/2016,48,1.29768
13/04/2016,1,1.09243
13/04/2016,2,1.10301
13/04/2016,3,1.14188
13/04/2016,4,1.46522
13/04/2016,5,1.3944
13/04/2016,6,1.34303
13/04/2016,7,1.44932
13/04/2016,8,1.60158
13/04/2016,9,1.43876
13/04/2016,10,1.46901
13/04/2016,11,1.27584
13/04/2016,12,1.98772
13/04/2016,13,1.68398
13/04/2016,14,1.81686
13/04/2016,15,1.845
13/04/2016,16,1.77733
13/04/2016,17,1.73245
13/04/2016,18,1.22108
13/04/2016,19,1.10515
13/04/2016,20,0.8754
13/04/2016,21,0.7013
13/04/2016,22,0.72362
13/04/2016,23,0.89087
13/04/2016,24,0.85778
13/04/2016,25,0.92594
13/04/2016,26,0.97314
13/04/2016,27,1.11835
13/04/2016,28,1.01424
13/04/2016,29,1.11785
13/04/2016,30,0.97797
13/04/2016,31,0.71529
13/04/2016,32,0.98676
13/04/2016,33,0.8958
13/04/2016,34,0.97413
13/04/2016,35,1.10946
13/04/2016,36,1.20652
13/04/2016,37,1.20996
13/04/2016,38,1.17042
13/04/2016,39,1.21487
13/04/2016,40,1.42177
13/04/2016,41,1.50295
13/04/2016,42,1.41844
13/04/2016,43,1.53555
13/04/2016,44,1.38485
13/04/2016,45,1.55615
13/04/2016,46,1.47565
13/04/2016,47,1.49617
13/04/2016,48,1.23508
14/04/2016,1,1.18752
14/04/2016,2,1.17104
14/04/2016,3,1.21538
14/04/2016,4,1.45081
14/04/2016,5,1.24345
14/04/2016,6,1.25843
14/04/2016,7,1.27406
14/04/2016,8,1.25111
14/04/2016,9,1.2226
14/04/2016,10,1.22969
14/04/2016,11,1.42655
14/04/2016,12,1.25294
14/04/2016,13,1.48212
14/04/2016,14,1.59929
14/04/2016,15,1.54286
14/04/2016,16,1.46264
14/04/2016,17,1.5835
14/04/2016,18,1.41218
14/04/2016,19,1.31629
14/04/2016,20,1.2686
14/04/2016,21,1.27044
14/04/2016,22,1.09169
14/04/2016,23,1.30964
14/04/2016,24,1.22199
14/04/2016,25,1.38038
14/04/2016,26,1.437
14/04/2016,27,1.53956
14/04/2016,28,1.25625
14/04/2016,29,1.58705
14/04/2016,30,1.48622
14/04/2016,31,1.17302
14/04/2016,32,1.2959
14/04/2016,33,1.48417
14/04/2016,34,1.43752
14/04/2016,35,1.53065
14/04/2016,36,1.36296
14/04/2016,37,1.49599
14/04/2016,38,1.68361
14/04/2016,39,1.55446
14/04/2016,40,1.48081
14/04/2016,41,1.47765
14/04/2016,42,1.44439
14/04/2016,43,1.39124
14/04/2016,44,1.3125
14/04/2016,45,1.55387
14/04/2016,46,1.55536
14/04/2016,47,1.55995
14/04/2016,48,1.40685
15/04/2016,1,1.05175
15/04/2016,2,1.38818
15/04/2016,3,1.34573
15/04/2016,4,1.58721
15/04/2016,5,1.45803
15/04/2016,6,1.33965
15/04/2016,7,1.28692
15/04/2016,8,1.23406
15/04/2016,9,1.0974
15/04/2016,10,1.03361
15/04/2016,11,1.14923
15/04/2016,12,1.52201
15/04/2016,13,1.45856
15/04/2016,14,1.78368
15/04/2016,15,1.8826
15/04/2016,16,2.35235
15/04/2016,17,2.43092
15/04/2016,18,2.24234
15/04/2016,19,2.97832
15/04/2016,20,2.78462
15/04/2016,21,2.05926
15/04/2016,22,1.90924
15/04/2016,23,2.09732
15/04/2016,24,1.92279
15/04/2016,25,1.8296
15/04/2016,26,2.18495
15/04/2016,27,1.97115
15/04/2016,28,1.71997
15/04/2016,29,2.08492
15/04/2016,30,1.73475
15/04/2016,31,1.56361
15/04/2016,32,1.70216
15/04/2016,33,1.64735
15/04/2016,34,1.82121
15/04/2016,35,2.06577
15/04/2016,36,2.83976
15/04/2016,37,2.61319
15/04/2016,38,2.0753
15/04/2016,39,1.89414
15/04/2016,40,2.02698
15/04/2016,41,2.12682
15/04/2016,42,2.01043
15/04/2016,43,2.20828
15/04/2016,44,1.78114
15/04/2016,45,1.55761
15/04/2016,46,1.71563
15/04/2016,47,1.95588
15/04/2016,48,2.10991
16/04/2016,1,2.32313
16/04/2016,2,2.07778
16/04/2016,3,2.10919
16/04/2016,4,2.38715
16/04/2016,5,1.86142
16/04/2016,6,2.19071
16/04/2016,7,2.15562
16/04/2016,8,1.75443
16/04/2016,9,1.44262
16/04/2016,10,1.16208
16/04/2016,11,1.14924
16/04/2016,12,1.16813
16/04/2016,13,1.87405
16/04/2016,14,1.32487
16/04/2016,15,1.47626
16/04/2016,16,1.79535
16/04/2016,17,1.72687
16/04/2016,18,1.64206
16/04/2016,19,1.41906
16/04/2016,20,1.32965
16/04/2016,21,1.61464
16/04/2016,22,1.64377
16/04/2016,23,2.25646
16/04/2016,24,2.4949
16/04/2016,25,2.57898
16/04/2016,26,2.54523
16/04/2016,27,2.36175
16/04/2016,28,2.20192
16/04/2016,29,2.34235
16/04/2016,30,1.85583
16/04/2016,31,1.14715
16/04/2016,32,1.03219
16/04/2016,33,0.54103
16/04/2016,34,0.79147
16/04/2016,35,1.14411
16/04/2016,36,1.47671
16/04/2016,37,1.72735
16/04/2016,38,2.09093
16/04/2016,39,2.59514
16/04/2016,40,2.36259
16/04/2016,41,2.67856
16/04/2016,42,2.52702
16/04/2016,43,2.26117
16/04/2016,44,1.95171
16/04/2016,45,1.78224
16/04/2016,46,1.79136
16/04/2016,47,1.57006
16/04/2016,48,1.8589
17/04/2016,1,2.03898
17/04/2016,2,2.04472
17/04/2016,3,2.18521
17/04/2016,4,3.10639
17/04/2016,5,3.23675
17/04/2016,6,2.91137
17/04/2016,7,2.39409
17/04/2016,8,2.25108
17/04/2016,9,2.27621
17/04/2016,10,2.25072
17/04/2016,11,2.20062
17/04/2016,12,2.35352
17/04/2016,13,2.59716
17/04/2016,14,2.88782
17/04/2016,15,1.73312
17/04/2016,16,1.61522
17/04/2016,17,1.44414
17/04/2016,18,1.06547
17/04/2016,19,0.79524
17/04/2016,20,0.7048
17/04/2016,21,0.93921
17/04/2016,22,1.03184
17/04/2016,23,1.17996
17/04/2016,24,1.65072
17/04/2016,25,1.59443
17/04/2016,26,1.47623
17/04/2016,27,1.40668
17/04/2016,28,1.58071
17/04/2016,29,1.80232
17/04/2016,30,1.92475
17/04/2016,31,2.00591
17/04/2016,32,2.0751
17/04/2016,33,2.06688
17/04/2016,34,1.91358
17/04/2016,35,1.90891
17/04/2016,36,2.40262
17/04/2016,37,2.24245
17/04/2016,38,2.46601
17/04/2016,39,2.29068
17/04/2016,40,2.28366
17/04/2016,41,2.20062
17/04/2016,42,2.90325
17/04/2016,43,2.54612
17/04/2016,44,2.28161
17/04/2016,45,2.45024
17/04/2016,46,2.88064
17/04/2016,47,3.31536
17/04/2016,48,4.11729
18/04/2016,1,4.95278
18/04/2016,2,5.08127
18/04/2016,3,4.80395
18/04/2016,4,5.16285
18/04/2016,5,5.48983
18/04/2016,6,5.37855
18/04/2016,7,5.27525
18/04/2016,8,5.04378
18/04/2016,9,4.79849
18/04/2016,10,4.71648
18/04/2016,11,4.74176
18/04/2016,12,4.69833
18/04/2016,13,4.07949
18/04/2016,14,3.14379
18/04/2016,15,3.63352
18/04/2016,16,2.85237
18/04/2016,17,2.40137
18/04/2016,18,1.87999
18/04/2016,19,1.79314
18/04/2016,20,2.01115
18/04/2016,21,2.24674
18/04/2016,22,2.58457
18/04/2016,23,2.37353
18/04/2016,24,2.41295
18/04/2016,25,2.3941
18/04/2016,26,2.36898
18/04/2016,27,2.3859
18/04/2016,28,2.3498
18/04/2016,29,2.40095
18/04/2016,30,2.47399
18/04/2016,31,2.38823
18/04/2016,32,2.56793
18/04/2016,33,2.56683
18/04/2016,34,2.54527
18/04/2016,35,2.44315
18/04/2016,36,2.43748
18/04/2016,37,2.19333
18/04/2016,38,2.10054
18/04/2016,39,2.5241
18/04/2016,40,2.21092
18/04/2016,41,2.22259
18/04/2016,42,2.47559
18/04/2016,43,2.17707
18/04/2016,44,1.83601
18/04/2016,45,1.63817
18/04/2016,46,1.33029
18/04/2016,47,1.13981
18/04/2016,48,1.03188
19/04/2016,1,0.97181
19/04/2016,2,0.97749
19/04/2016,3,1.40307
19/04/2016,4,1.33437
19/04/2016,5,1.46374
19/04/2016,6,1.66822
19/04/2016,7,1.3512
19/04/2016,8,1.50183
19/04/2016,9,1.52247
19/04/2016,10,1.6385
19/04/2016,11,1.66653
19/04/2016,12,1.68376
19/04/2016,13,1.82493
19/04/2016,14,2.08908
19/04/2016,15,1.86421
19/04/2016,16,1.71081
19/04/2016,17,1.75494
19/04/2016,18,1.07482
19/04/2016,19,0.92878
19/04/2016,20,0.64571
19/04/2016,21,0.69727
19/04/2016,22,0.9457
19/04/2016,23,1.20752
19/04/2016,24,1.28896
19/04/2016,25,1.19667
19/04/2016,26,1.05628
19/04/2016,27,0.85697
19/04/2016,28,0.49201
19/04/2016,29,0.47311
19/04/2016,30,0.20063
19/04/2016,31,0.18491
19/04/2016,32,0.27732
19/04/2016,33,0.14854
19/04/2016,34,0.22733
19/04/2016,35,0.31567
19/04/2016,36,0.52918
19/04/2016,37,0.8195
19/04/2016,38,1.14085
19/04/2016,39,1.10009
19/04/2016,40,1.21967
19/04/2016,41,1.24286
19/04/2016,42,1.64312
19/04/2016,43,2.12227
19/04/2016,44,1.62355
19/04/2016,45,1.28648
19/04/2016,46,1.49145
19/04/2016,47,1.32267
19/04/2016,48,1.21992
20/04/2016,1,0.69867
20/04/2016,2,0.6931
20/04/2016,3,0.86925
20/04/2016,4,0.9798
20/04/2016,5,0.845
20/04/2016,6,0.85936
20/04/2016,7,0.69333
20/04/2016,8,0.80216
20/04/2016,9,0.85026
20/04/2016,10,0.84889
20/04/2016,11,1.06654
20/04/2016,12,1.07102
20/04/2016,13,0.90699
20/04/2016,14,0.7198
20/04/2016,15,0.8199
20/04/2016,16,0.85983
20/04/2016,17,0.68889
20/04/2016,18,0.47272
20/04/2016,19,0.48203
20/04/2016,20,0.44514
20/04/2016,21,0.51474
20/04/2016,22,0.4876
20/04/2016,23,0.46064
20/04/2016,24,0.43853
20/04/2016,25,0.41726
20/04/2016,26,0.35995
20/04/2016,27,0.38619
20/04/2016,28,0.23784
20/04/2016,29,0.02242
20/04/2016,30,0.0549
20/04/2016,31,-0.03934
20/04/2016,32,-0.00495
20/04/2016,33,-0.03712
20/04/2016,34,0.10537
20/04/2016,35,0.20479
20/04/2016,36,0.32784
20/04/2016,37,0.34683
20/04/2016,38,0.32951
20/04/2016,39,0.31116
20/04/2016,40,0.45277
20/04/2016,41,0.54694
20/04/2016,42,0.7323
20/04/2016,43,1.308
20/04/2016,44,0.91692
20/04/2016,45,0.90686
20/04/2016,46,0.73973
20/04/2016,47,0.58291
20/04/2016,48,0.58934
21/04/2016,1,0.59228
21/04/2016,2,0.55305
21/04/2016,3,0.5127
21/04/2016,4,0.71121
21/04/2016,5,0.87826
21/04/2016,6,1.00138
21/04/2016,7,0.7404
21/04/2016,8,0.75695
21/04/2016,9,0.59809
21/04/2016,10,0.56727
21/04/2016,11,0.85906
21/04/2016,12,0.64
21/04/2016,13,0.59815
21/04/2016,14,0.59918
21/04/2016,15,0.89371
21/04/2016,16,0.75401
21/04/2016,17,0.81752
21/04/2016,18,0.7248
21/04/2016,19,0.62371
21/04/2016,20,0.8529
21/04/2016,21,0.79511
21/04/2016,22,0.76759
21/04/2016,23,0.92333
21/04/2016,24,0.91238
21/04/2016,25,0.77421
21/04/2016,26,0.52535
21/04/2016,27,0.43824
21/04/2016,28,0.22333
21/04/2016,29,0.17916
21/04/2016,30,0.07744
21/04/2016,31,0.1393
21/04/2016,32,0.3008
21/04/2016,33,0.44713
21/04/2016,34,0.86554
21/04/2016,35,1.29239
21/04/2016,36,1.49937
21/04/2016,37,1.4186
21/04/2016,38,0.7816
21/04/2016,39,0.81613
21/04/2016,40,0.82101
21/04/2016,41,0.74603
21/04/2016,42,0.90409
21/04/2016,43,0.83892
