Settlement Day,Settlement Period,BSUoS Price
09/06/2015,33,1.46652
09/06/2015,34,1.49175
09/06/2015,35,1.37115
09/06/2015,36,1.3319
09/06/2015,37,1.24885
09/06/2015,38,1.17332
09/06/2015,39,1.4707
09/06/2015,40,1.79863
09/06/2015,41,2.22166
09/06/2015,42,2.03219
09/06/2015,43,1.98877
09/06/2015,44,1.65524
09/06/2015,45,1.98851
09/06/2015,46,1.42782
09/06/2015,47,1.63841
09/06/2015,48,1.85069
10/06/2015,1,2.30287
10/06/2015,2,2.31424
10/06/2015,3,2.56856
10/06/2015,4,2.48984
10/06/2015,5,2.91431
10/06/2015,6,2.84592
10/06/2015,7,2.49982
10/06/2015,8,2.33885
10/06/2015,9,2.31925
10/06/2015,10,2.23067
10/06/2015,11,2.54505
10/06/2015,12,2.31301
10/06/2015,13,2.46848
10/06/2015,14,2.56725
10/06/2015,15,2.75225
10/06/2015,16,2.56075
10/06/2015,17,2.47717
10/06/2015,18,2.27692
10/06/2015,19,2.03019
10/06/2015,20,1.98522
10/06/2015,21,1.74065
10/06/2015,22,1.58479
10/06/2015,23,1.69288
10/06/2015,24,1.66192
10/06/2015,25,1.63996
10/06/2015,26,1.41429
10/06/2015,27,1.44032
10/06/2015,28,1.32499
10/06/2015,29,1.19971
10/06/2015,30,1.06467
10/06/2015,31,1.45785
10/06/2015,32,1.20102
10/06/2015,33,1.36318
10/06/2015,34,1.4457
10/06/2015,35,1.52576
10/06/2015,36,1.63029
10/06/2015,37,1.67105
10/06/2015,38,1.68023
10/06/2015,39,1.68818
10/06/2015,40,2.13862
10/06/2015,41,2.02992
10/06/2015,42,1.78006
10/06/2015,43,2.01001
10/06/2015,44,2.03748
10/06/2015,45,2.02059
10/06/2015,46,1.98858
10/06/2015,47,2.39656
10/06/2015,48,1.92849
11/06/2015,1,1.98853
11/06/2015,2,1.80562
11/06/2015,3,1.89743
11/06/2015,4,2.01943
11/06/2015,5,1.96652
11/06/2015,6,2.05987
11/06/2015,7,1.95082
11/06/2015,8,2.07047
11/06/2015,9,2.06058
11/06/2015,10,1.90672
11/06/2015,11,1.86307
11/06/2015,12,1.96235
11/06/2015,13,2.42766
11/06/2015,14,1.80945
11/06/2015,15,1.60726
11/06/2015,16,1.3586
11/06/2015,17,1.63667
11/06/2015,18,1.64215
11/06/2015,19,1.74346
11/06/2015,20,1.62217
11/06/2015,21,1.44857
11/06/2015,22,1.38517
11/06/2015,23,1.37099
11/06/2015,24,1.258
11/06/2015,25,1.30383
11/06/2015,26,1.16056
11/06/2015,27,0.85894
11/06/2015,28,1.00145
11/06/2015,29,0.87271
11/06/2015,30,0.97868
11/06/2015,31,0.95626
11/06/2015,32,1.13434
11/06/2015,33,1.35329
11/06/2015,34,1.81526
11/06/2015,35,1.64381
11/06/2015,36,1.4636
11/06/2015,37,1.4405
11/06/2015,38,1.27047
11/06/2015,39,1.43445
11/06/2015,40,1.9602
11/06/2015,41,2.50516
11/06/2015,42,2.85039
11/06/2015,43,2.70691
11/06/2015,44,2.67221
11/06/2015,45,2.4243
11/06/2015,46,2.02151
11/06/2015,47,2.05523
11/06/2015,48,1.99846
12/06/2015,1,2.1686
12/06/2015,2,2.37197
12/06/2015,3,2.35532
12/06/2015,4,2.34692
12/06/2015,5,2.53723
12/06/2015,6,2.56435
12/06/2015,7,2.71962
12/06/2015,8,2.88871
12/06/2015,9,3.01352
12/06/2015,10,2.44335
12/06/2015,11,2.67362
12/06/2015,12,2.7999
12/06/2015,13,2.75707
12/06/2015,14,3.25436
12/06/2015,15,2.62402
12/06/2015,16,2.76935
12/06/2015,17,2.05457
12/06/2015,18,1.88953
12/06/2015,19,1.94074
12/06/2015,20,1.90037
12/06/2015,21,1.76406
12/06/2015,22,1.48764
12/06/2015,23,1.78047
12/06/2015,24,1.61936
12/06/2015,25,1.54055
12/06/2015,26,1.67469
12/06/2015,27,2.47829
12/06/2015,28,2.94004
12/06/2015,29,3.06808
12/06/2015,30,2.45637
12/06/2015,31,2.22487
12/06/2015,32,2.41182
12/06/2015,33,2.97819
12/06/2015,34,3.17934
12/06/2015,35,3.10369
12/06/2015,36,3.1125
12/06/2015,37,2.54746
12/06/2015,38,2.56082
12/06/2015,39,2.83139
12/06/2015,40,3.01919
12/06/2015,41,3.13341
12/06/2015,42,3.12762
12/06/2015,43,3.27313
12/06/2015,44,3.26095
12/06/2015,45,3.07417
12/06/2015,46,2.4312
12/06/2015,47,3.51654
12/06/2015,48,3.48088
13/06/2015,1,3.62843
13/06/2015,2,3.31013
13/06/2015,3,3.13189
13/06/2015,4,3.02455
13/06/2015,5,3.54128
13/06/2015,6,3.71743
13/06/2015,7,3.6964
13/06/2015,8,3.25091
13/06/2015,9,2.96345
13/06/2015,10,2.75448
13/06/2015,11,2.8436
13/06/2015,12,2.86195
13/06/2015,13,2.94616
13/06/2015,14,3.20387
13/06/2015,15,2.41273
13/06/2015,16,2.64526
13/06/2015,17,2.29186
13/06/2015,18,2.49803
13/06/2015,19,2.6823
13/06/2015,20,2.7648
13/06/2015,21,2.73918
13/06/2015,22,2.76627
13/06/2015,23,2.85311
13/06/2015,24,3.05235
13/06/2015,25,2.82149
13/06/2015,26,2.60687
13/06/2015,27,2.44635
13/06/2015,28,2.18151
13/06/2015,29,1.81248
13/06/2015,30,1.32082
13/06/2015,31,1.17505
13/06/2015,32,1.4304
13/06/2015,33,1.83551
13/06/2015,34,2.13839
13/06/2015,35,2.71766
13/06/2015,36,2.67558
13/06/2015,37,2.51508
13/06/2015,38,2.50231
13/06/2015,39,2.6198
13/06/2015,40,2.6047
13/06/2015,41,2.56227
13/06/2015,42,2.39657
13/06/2015,43,2.33121
13/06/2015,44,2.65794
13/06/2015,45,2.38569
13/06/2015,46,1.72405
13/06/2015,47,2.98691
13/06/2015,48,3.34613
14/06/2015,1,3.86896
14/06/2015,2,3.86797
14/06/2015,3,3.98663
14/06/2015,4,4.01211
14/06/2015,5,4.00554
14/06/2015,6,4.01054
14/06/2015,7,4.49019
14/06/2015,8,4.2628
14/06/2015,9,4.49081
14/06/2015,10,3.75762
14/06/2015,11,3.79671
14/06/2015,12,3.79786
14/06/2015,13,3.76759
14/06/2015,14,3.35887
14/06/2015,15,2.5579
14/06/2015,16,2.68239
14/06/2015,17,2.55189
14/06/2015,18,2.40496
14/06/2015,19,2.25825
14/06/2015,20,2.72535
14/06/2015,21,3.16155
14/06/2015,22,3.14678
14/06/2015,23,2.75719
14/06/2015,24,2.44653
14/06/2015,25,2.60123
14/06/2015,26,2.47043
14/06/2015,27,2.77218
14/06/2015,28,2.22987
14/06/2015,29,2.07282
14/06/2015,30,1.77831
14/06/2015,31,2.22587
14/06/2015,32,2.35578
14/06/2015,33,2.40165
14/06/2015,34,1.89719
14/06/2015,35,2.13006
14/06/2015,36,2.29995
14/06/2015,37,2.10245
14/06/2015,38,1.97607
14/06/2015,39,2.40878
14/06/2015,40,2.55109
14/06/2015,41,2.40994
14/06/2015,42,2.04858
14/06/2015,43,1.93978
14/06/2015,44,1.85535
14/06/2015,45,2.45086
14/06/2015,46,2.14845
14/06/2015,47,3.24773
14/06/2015,48,2.84318
15/06/2015,1,2.36392
15/06/2015,2,2.26723
15/06/2015,3,2.47562
15/06/2015,4,2.6639
15/06/2015,5,2.83797
15/06/2015,6,2.88854
15/06/2015,7,3.08484
15/06/2015,8,3.18686
15/06/2015,9,3.17435
15/06/2015,10,2.9497
15/06/2015,11,2.97691
15/06/2015,12,3.34295
15/06/2015,13,3.4602
15/06/2015,14,2.93544
15/06/2015,15,2.24674
15/06/2015,16,1.99199
15/06/2015,17,1.68968
15/06/2015,18,1.11953
15/06/2015,19,0.94583
15/06/2015,20,0.73743
15/06/2015,21,0.58342
15/06/2015,22,0.90526
15/06/2015,23,0.77373
15/06/2015,24,0.63964
15/06/2015,25,0.65459
15/06/2015,26,0.66671
15/06/2015,27,0.90061
15/06/2015,28,0.99799
15/06/2015,29,0.90493
15/06/2015,30,0.91889
15/06/2015,31,0.85872
15/06/2015,32,0.68847
15/06/2015,33,1.0284
15/06/2015,34,1.30015
15/06/2015,35,1.44565
15/06/2015,36,1.4262
15/06/2015,37,1.24529
15/06/2015,38,1.32859
15/06/2015,39,1.3509
15/06/2015,40,1.36007
15/06/2015,41,1.69862
15/06/2015,42,1.33691
15/06/2015,43,1.17349
15/06/2015,44,1.47714
15/06/2015,45,1.90585
15/06/2015,46,1.66675
15/06/2015,47,2.40775
15/06/2015,48,2.638
16/06/2015,1,2.35923
16/06/2015,2,2.13101
16/06/2015,3,2.32725
16/06/2015,4,2.61575
16/06/2015,5,2.47918
16/06/2015,6,2.38265
16/06/2015,7,2.52718
16/06/2015,8,2.52511
16/06/2015,9,2.47959
16/06/2015,10,2.50706
16/06/2015,11,2.53169
16/06/2015,12,2.70511
16/06/2015,13,2.46122
16/06/2015,14,2.31008
16/06/2015,15,2.13384
16/06/2015,16,2.18716
16/06/2015,17,1.86742
16/06/2015,18,1.65264
16/06/2015,19,1.72328
16/06/2015,20,1.46171
16/06/2015,21,1.1545
16/06/2015,22,0.93876
16/06/2015,23,0.95607
16/06/2015,24,0.86131
16/06/2015,25,0.98474
16/06/2015,26,0.81411
16/06/2015,27,1.02713
16/06/2015,28,1.05671
16/06/2015,29,0.85288
16/06/2015,30,0.85024
16/06/2015,31,0.71162
16/06/2015,32,0.64344
16/06/2015,33,0.8146
16/06/2015,34,1.1007
16/06/2015,35,1.33653
16/06/2015,36,1.27038
16/06/2015,37,1.51553
16/06/2015,38,1.36896
16/06/2015,39,1.99702
16/06/2015,40,2.29128
16/06/2015,41,2.07543
16/06/2015,42,2.13924
16/06/2015,43,2.33074
16/06/2015,44,2.47823
16/06/2015,45,2.75422
16/06/2015,46,2.94332
16/06/2015,47,4.92663
16/06/2015,48,5.23775
17/06/2015,1,4.9235
17/06/2015,2,5.07083
17/06/2015,3,4.49698
17/06/2015,4,4.23831
17/06/2015,5,4.23189
17/06/2015,6,4.07361
17/06/2015,7,3.94864
17/06/2015,8,4.05623
17/06/2015,9,4.32774
17/06/2015,10,4.92378
17/06/2015,11,4.93999
17/06/2015,12,6.22845
17/06/2015,13,6.27075
17/06/2015,14,5.05468
17/06/2015,15,3.66428
17/06/2015,16,2.60129
17/06/2015,17,2.1969
17/06/2015,18,1.90396
17/06/2015,19,3.05882
17/06/2015,20,3.67699
17/06/2015,21,3.27708
17/06/2015,22,3.81132
17/06/2015,23,4.04241
17/06/2015,24,3.39574
17/06/2015,25,3.67568
17/06/2015,26,3.15888
17/06/2015,27,3.71098
17/06/2015,28,3.11222
17/06/2015,29,3.04208
17/06/2015,30,2.67568
17/06/2015,31,2.23381
17/06/2015,32,2.20533
17/06/2015,33,2.65332
17/06/2015,34,3.17186
17/06/2015,35,3.43318
17/06/2015,36,3.39848
17/06/2015,37,3.07419
17/06/2015,38,2.87363
17/06/2015,39,3.46826
17/06/2015,40,3.94236
17/06/2015,41,4.09064
17/06/2015,42,3.3373
17/06/2015,43,3.02434
17/06/2015,44,2.99955
17/06/2015,45,3.06938
17/06/2015,46,3.12159
17/06/2015,47,3.90174
17/06/2015,48,3.73308
18/06/2015,1,3.7608
18/06/2015,2,3.5781
18/06/2015,3,3.75381
18/06/2015,4,3.93604
18/06/2015,5,4.47704
18/06/2015,6,4.80567
18/06/2015,7,3.87488
18/06/2015,8,3.3677
18/06/2015,9,3.50222
18/06/2015,10,4.03284
18/06/2015,11,4.46316
18/06/2015,12,5.2649
18/06/2015,13,4.78526
18/06/2015,14,3.9988
18/06/2015,15,2.4729
18/06/2015,16,1.83698
18/06/2015,17,1.40279
18/06/2015,18,1.27958
18/06/2015,19,1.82004
18/06/2015,20,1.32814
18/06/2015,21,1.04315
18/06/2015,22,1.09464
18/06/2015,23,1.15379
18/06/2015,24,1.25754
18/06/2015,25,1.25682
18/06/2015,26,1.32457
18/06/2015,27,1.12082
18/06/2015,28,1.03843
18/06/2015,29,1.21193
18/06/2015,30,0.88122
18/06/2015,31,0.72684
18/06/2015,32,0.84768
18/06/2015,33,1.49131
18/06/2015,34,1.59071
18/06/2015,35,1.57039
18/06/2015,36,1.40386
18/06/2015,37,1.10719
18/06/2015,38,1.34936
18/06/2015,39,1.26201
18/06/2015,40,1.39058
18/06/2015,41,1.58171
18/06/2015,42,1.52677
18/06/2015,43,1.8274
18/06/2015,44,1.63208
18/06/2015,45,1.75164
18/06/2015,46,1.23729
18/06/2015,47,1.90945
18/06/2015,48,1.86881
19/06/2015,1,2.14609
19/06/2015,2,2.12593
19/06/2015,3,2.17602
19/06/2015,4,2.13451
19/06/2015,5,2.30722
19/06/2015,6,2.81137
19/06/2015,7,2.96254
19/06/2015,8,2.76286
19/06/2015,9,2.75725
19/06/2015,10,3.51075
19/06/2015,11,4.73674
19/06/2015,12,4.14245
19/06/2015,13,3.853
19/06/2015,14,3.53777
19/06/2015,15,1.66413
19/06/2015,16,1.41475
19/06/2015,17,1.46721
19/06/2015,18,1.04946
19/06/2015,19,1.08124
19/06/2015,20,0.98967
19/06/2015,21,1.14875
19/06/2015,22,1.28851
19/06/2015,23,1.08543
19/06/2015,24,1.12257
19/06/2015,25,1.00903
19/06/2015,26,0.87293
19/06/2015,27,0.68475
19/06/2015,28,0.37754
19/06/2015,29,-0.02464
19/06/2015,30,-0.02238
19/06/2015,31,0.1618
19/06/2015,32,0.31274
19/06/2015,33,0.67249
19/06/2015,34,0.74313
19/06/2015,35,0.80244
19/06/2015,36,1.28898
19/06/2015,37,0.88471
19/06/2015,38,0.89889
19/06/2015,39,0.78777
19/06/2015,40,1.20996
19/06/2015,41,1.11215
19/06/2015,42,0.92432
19/06/2015,43,1.0717
19/06/2015,44,1.1119
19/06/2015,45,1.769
19/06/2015,46,1.68459
19/06/2015,47,2.31307
19/06/2015,48,2.4105
20/06/2015,1,2.79497
20/06/2015,2,2.41282
20/06/2015,3,2.34567
20/06/2015,4,2.46262
20/06/2015,5,2.67334
20/06/2015,6,2.59503
20/06/2015,7,2.47152
20/06/2015,8,2.48091
20/06/2015,9,2.43576
20/06/2015,10,2.1532
20/06/2015,11,2.19266
20/06/2015,12,2.23634
20/06/2015,13,2.12567
20/06/2015,14,2.31264
20/06/2015,15,1.04304
20/06/2015,16,0.82827
20/06/2015,17,0.96874
20/06/2015,18,1.42401
20/06/2015,19,1.45765
20/06/2015,20,1.90207
20/06/2015,21,2.50127
20/06/2015,22,2.99618
20/06/2015,23,2.73446
20/06/2015,24,2.3278
20/06/2015,25,2.25435
20/06/2015,26,1.82278
20/06/2015,27,1.67821
20/06/2015,28,1.3932
20/06/2015,29,1.05681
20/06/2015,30,1.02132
20/06/2015,31,0.94473
20/06/2015,32,0.8542
20/06/2015,33,1.15801
20/06/2015,34,1.08122
20/06/2015,35,1.19157
20/06/2015,36,1.30352
20/06/2015,37,1.24537
20/06/2015,38,1.2667
20/06/2015,39,1.21644
20/06/2015,40,1.3355
20/06/2015,41,1.75833
20/06/2015,42,1.75458
20/06/2015,43,1.64065
20/06/2015,44,1.71397
20/06/2015,45,2.09351
20/06/2015,46,1.48213
20/06/2015,47,2.74516
20/06/2015,48,2.7673
21/06/2015,1,3.4489
21/06/2015,2,3.30891
21/06/2015,3,3.37305
21/06/2015,4,3.36106
21/06/2015,5,3.37415
21/06/2015,6,3.94604
21/06/2015,7,4.35098
21/06/2015,8,3.89875
21/06/2015,9,3.83985
21/06/2015,10,3.61453
21/06/2015,11,4.73636
21/06/2015,12,4.59276
21/06/2015,13,3.71718
21/06/2015,14,3.2476
21/06/2015,15,2.50305
21/06/2015,16,2.59072
21/06/2015,17,2.1584
21/06/2015,18,2.12787
21/06/2015,19,1.5076
21/06/2015,20,1.34527
21/06/2015,21,1.46947
21/06/2015,22,1.28598
21/06/2015,23,0.84812
21/06/2015,24,0.65742
21/06/2015,25,0.6591
21/06/2015,26,0.50725
21/06/2015,27,0.61899
21/06/2015,28,0.64806
21/06/2015,29,0.97962
21/06/2015,30,1.46471
21/06/2015,31,1.54711
21/06/2015,32,1.31282
21/06/2015,33,1.18525
21/06/2015,34,0.85739
21/06/2015,35,0.7015
21/06/2015,36,0.80647
21/06/2015,37,0.75751
21/06/2015,38,0.92559
21/06/2015,39,1.25793
21/06/2015,40,1.73539
21/06/2015,41,3.02268
21/06/2015,42,2.75548
21/06/2015,43,3.84497
21/06/2015,44,3.14061
21/06/2015,45,2.67308
21/06/2015,46,1.98178
21/06/2015,47,2.74195
21/06/2015,48,2.8795
22/06/2015,1,2.57234
22/06/2015,2,2.39997
22/06/2015,3,2.75319
22/06/2015,4,2.59342
22/06/2015,5,2.89507
22/06/2015,6,3.20649
22/06/2015,7,3.41342
22/06/2015,8,3.43105
22/06/2015,9,3.53268
22/06/2015,10,3.44518
22/06/2015,11,3.53007
22/06/2015,12,3.53333
22/06/2015,13,3.0445
22/06/2015,14,2.62055
22/06/2015,15,1.18014
22/06/2015,16,1.58172
22/06/2015,17,1.34298
22/06/2015,18,1.1748
22/06/2015,19,1.17859
22/06/2015,20,1.16024
22/06/2015,21,0.77205
22/06/2015,22,0.79546
22/06/2015,23,0.96075
22/06/2015,24,1.30284
22/06/2015,25,1.4351
22/06/2015,26,1.1323
22/06/2015,27,0.7397
22/06/2015,28,0.66467
22/06/2015,29,0.30674
22/06/2015,30,0.21293
22/06/2015,31,0.45677
22/06/2015,32,0.45843
22/06/2015,33,0.59259
22/06/2015,34,0.87909
22/06/2015,35,0.97727
22/06/2015,36,1.36508
22/06/2015,37,1.29727
22/06/2015,38,1.19096
22/06/2015,39,1.19587
22/06/2015,40,1.29721
22/06/2015,41,1.39082
22/06/2015,42,1.4364
22/06/2015,43,1.5107
22/06/2015,44,1.08921
22/06/2015,45,0.96435
22/06/2015,46,1.06073
22/06/2015,47,1.97812
22/06/2015,48,1.84216
23/06/2015,1,1.85001
23/06/2015,2,1.53824
23/06/2015,3,1.80327
23/06/2015,4,1.8834
23/06/2015,5,1.86694
23/06/2015,6,1.86999
23/06/2015,7,1.86779
23/06/2015,8,1.74793
23/06/2015,9,1.70889
23/06/2015,10,1.71335
23/06/2015,11,1.87406
23/06/2015,12,1.9148
23/06/2015,13,1.26424
23/06/2015,14,1.25051
23/06/2015,15,1.54496
23/06/2015,16,1.31245
23/06/2015,17,0.96426
23/06/2015,18,0.67092
23/06/2015,19,0.80482
23/06/2015,20,0.88357
23/06/2015,21,0.8005
23/06/2015,22,0.98253
23/06/2015,23,1.30695
23/06/2015,24,1.67355
23/06/2015,25,1.80306
23/06/2015,26,1.45678
23/06/2015,27,1.49215
23/06/2015,28,1.19396
23/06/2015,29,0.86538
23/06/2015,30,0.64098
23/06/2015,31,0.4134
23/06/2015,32,0.49323
23/06/2015,33,1.07676
23/06/2015,34,1.07836
23/06/2015,35,1.11225
23/06/2015,36,1.50224
23/06/2015,37,1.77277
23/06/2015,38,1.74392
23/06/2015,39,2.5618
23/06/2015,40,3.30143
23/06/2015,41,3.11014
23/06/2015,42,2.9147
23/06/2015,43,2.32541
23/06/2015,44,1.81274
23/06/2015,45,2.02763
23/06/2015,46,1.5544
23/06/2015,47,2.22967
23/06/2015,48,2.13406
24/06/2015,1,1.93684
24/06/2015,2,1.84585
24/06/2015,3,1.79441
24/06/2015,4,1.99099
24/06/2015,5,2.07998
24/06/2015,6,2.064
24/06/2015,7,2.22238
24/06/2015,8,1.97065
24/06/2015,9,2.02726
24/06/2015,10,1.83833
24/06/2015,11,1.96485
24/06/2015,12,1.8754
24/06/2015,13,1.69755
24/06/2015,14,2.24501
24/06/2015,15,1.25726
24/06/2015,16,1.13952
24/06/2015,17,1.00981
24/06/2015,18,0.68162
24/06/2015,19,0.6715
24/06/2015,20,0.60243
24/06/2015,21,0.34916
24/06/2015,22,0.44757
24/06/2015,23,0.58309
24/06/2015,24,0.75688
24/06/2015,25,0.83268
24/06/2015,26,0.75233
24/06/2015,27,0.80106
24/06/2015,28,0.845
24/06/2015,29,0.70065
24/06/2015,30,0.47923
24/06/2015,31,0.47856
24/06/2015,32,0.60843
24/06/2015,33,1.16879
24/06/2015,34,1.61886
24/06/2015,35,1.75626
24/06/2015,36,1.76303
24/06/2015,37,1.95408
24/06/2015,38,1.17447
24/06/2015,39,1.34326
24/06/2015,40,1.60613
24/06/2015,41,1.65858
24/06/2015,42,1.46505
24/06/2015,43,1.69557
24/06/2015,44,1.40943
24/06/2015,45,1.59473
24/06/2015,46,1.1921
24/06/2015,47,1.7643
24/06/2015,48,1.43591
25/06/2015,1,1.77474
25/06/2015,2,1.77762
25/06/2015,3,1.68703
25/06/2015,4,1.91236
25/06/2015,5,2.08513
25/06/2015,6,2.29546
25/06/2015,7,1.99018
25/06/2015,8,2.14707
25/06/2015,9,1.89563
25/06/2015,10,1.72057
25/06/2015,11,2.01323
25/06/2015,12,1.80961
25/06/2015,13,1.72784
25/06/2015,14,1.4042
25/06/2015,15,1.32991
25/06/2015,16,1.44504
25/06/2015,17,1.37946
25/06/2015,18,1.34736
25/06/2015,19,1.5572
25/06/2015,20,0.99932
25/06/2015,21,0.87186
25/06/2015,22,0.92335
25/06/2015,23,1.39508
25/06/2015,24,1.42928
25/06/2015,25,1.07027
25/06/2015,26,0.79918
25/06/2015,27,0.83372
25/06/2015,28,0.81312
25/06/2015,29,0.69837
25/06/2015,30,0.47756
25/06/2015,31,0.61626
25/06/2015,32,1.00231
25/06/2015,33,1.23412
25/06/2015,34,1.41086
25/06/2015,35,1.6549
25/06/2015,36,1.42425
25/06/2015,37,1.32904
25/06/2015,38,1.39706
25/06/2015,39,1.16945
25/06/2015,40,1.78903
25/06/2015,41,1.55631
25/06/2015,42,1.43239
25/06/2015,43,1.36345
25/06/2015,44,1.77796
25/06/2015,45,1.77768
25/06/2015,46,1.38381
25/06/2015,47,2.54973
25/06/2015,48,2.72848
26/06/2015,1,2.96771
26/06/2015,2,2.18389
26/06/2015,3,2.26509
26/06/2015,4,2.08399
26/06/2015,5,2.25819
26/06/2015,6,1.8294
26/06/2015,7,1.52443
26/06/2015,8,1.46786
26/06/2015,9,1.56106
26/06/2015,10,1.7923
26/06/2015,11,1.82888
26/06/2015,12,2.11623
26/06/2015,13,1.97432
26/06/2015,14,1.81188
26/06/2015,15,1.25541
26/06/2015,16,1.44894
26/06/2015,17,1.58503
26/06/2015,18,1.81391
26/06/2015,19,1.6035
26/06/2015,20,1.69339
26/06/2015,21,1.70847
26/06/2015,22,1.99072
26/06/2015,23,1.70313
26/06/2015,24,1.63353
26/06/2015,25,1.46625
26/06/2015,26,1.4808
26/06/2015,27,1.95027
26/06/2015,28,2.11128
26/06/2015,29,1.63592
26/06/2015,30,1.83518
26/06/2015,31,1.93117
26/06/2015,32,1.80929
26/06/2015,33,1.62466
26/06/2015,34,1.56519
26/06/2015,35,1.07406
26/06/2015,36,0.87484
26/06/2015,37,0.54645
26/06/2015,38,0.32822
26/06/2015,39,0.41087
26/06/2015,40,1.4677
26/06/2015,41,1.11329
26/06/2015,42,0.88608
26/06/2015,43,0.76969
26/06/2015,44,0.51427
26/06/2015,45,0.64185
26/06/2015,46,1.79547
26/06/2015,47,3.42054
26/06/2015,48,3.95844
27/06/2015,1,3.50694
27/06/2015,2,3.45796
27/06/2015,3,3.02319
27/06/2015,4,2.71427
27/06/2015,5,2.82942
27/06/2015,6,2.46394
27/06/2015,7,2.15764
27/06/2015,8,2.55672
27/06/2015,9,2.40839
27/06/2015,10,2.25663
27/06/2015,11,2.46844
27/06/2015,12,2.37432
27/06/2015,13,2.17895
27/06/2015,14,2.35839
27/06/2015,15,1.6673
27/06/2015,16,1.67341
27/06/2015,17,1.35633
27/06/2015,18,1.11779
27/06/2015,19,1.20644
27/06/2015,20,0.91392
27/06/2015,21,0.7615
27/06/2015,22,1.03876
27/06/2015,23,1.09429
27/06/2015,24,1.23
27/06/2015,25,1.04394
27/06/2015,26,0.7999
27/06/2015,27,0.79633
27/06/2015,28,0.97902
27/06/2015,29,0.5997
27/06/2015,30,0.33184
27/06/2015,31,0.24401
27/06/2015,32,0.41403
27/06/2015,33,0.6078
27/06/2015,34,0.54553
27/06/2015,35,0.81774
27/06/2015,36,1.09222
27/06/2015,37,1.06086
27/06/2015,38,1.17501
27/06/2015,39,1.26475
27/06/2015,40,1.55979
27/06/2015,41,1.38016
27/06/2015,42,1.41843
27/06/2015,43,1.77856
27/06/2015,44,2.0725
27/06/2015,45,1.85088
27/06/2015,46,1.4992
27/06/2015,47,3.52037
27/06/2015,48,3.19012
28/06/2015,1,3.30477
28/06/2015,2,3.31961
28/06/2015,3,4.55058
28/06/2015,4,4.36589
28/06/2015,5,5.5871
28/06/2015,6,4.80623
28/06/2015,7,5.35705
28/06/2015,8,5.29351
28/06/2015,9,5.52364
28/06/2015,10,5.83739
28/06/2015,11,6.5683
28/06/2015,12,7.00539
28/06/2015,13,7.40299
28/06/2015,14,7.70481
28/06/2015,15,6.60882
28/06/2015,16,6.32035
28/06/2015,17,5.75965
28/06/2015,18,4.26655
28/06/2015,19,2.94345
28/06/2015,20,3.10058
28/06/2015,21,2.99784
28/06/2015,22,2.43352
28/06/2015,23,2.57669
28/06/2015,24,3.25782
28/06/2015,25,3.23464
28/06/2015,26,3.17697
28/06/2015,27,2.84058
28/06/2015,28,2.32277
28/06/2015,29,1.8365
28/06/2015,30,1.85727
28/06/2015,31,1.83459
28/06/2015,32,1.65012
28/06/2015,33,1.87215
28/06/2015,34,2.1865
28/06/2015,35,2.31181
28/06/2015,36,2.42596
28/06/2015,37,2.76787
28/06/2015,38,2.62842
28/06/2015,39,2.75411
28/06/2015,40,2.36694
28/06/2015,41,2.80996
28/06/2015,42,3.72059
28/06/2015,43,3.74886
28/06/2015,44,3.60886
28/06/2015,45,3.80768
28/06/2015,46,2.59467
28/06/2015,47,3.5249
28/06/2015,48,2.98397
29/06/2015,1,2.91244
29/06/2015,2,2.80149
29/06/2015,3,2.81478
29/06/2015,4,2.78683
29/06/2015,5,2.48385
29/06/2015,6,2.53033
29/06/2015,7,2.52473
29/06/2015,8,2.99589
29/06/2015,9,2.60106
29/06/2015,10,2.39581
29/06/2015,11,2.71969
29/06/2015,12,2.82634
29/06/2015,13,2.59339
29/06/2015,14,2.50676
29/06/2015,15,1.30226
29/06/2015,16,1.64473
29/06/2015,17,1.63401
29/06/2015,18,1.33975
29/06/2015,19,1.09132
29/06/2015,20,0.93889
29/06/2015,21,0.74151
29/06/2015,22,0.49573
29/06/2015,23,0.59136
29/06/2015,24,0.54444
29/06/2015,25,0.65586
29/06/2015,26,0.64948
29/06/2015,27,0.61171
29/06/2015,28,0.41564
29/06/2015,29,0.25118
29/06/2015,30,0.18583
29/06/2015,31,0.08311
29/06/2015,32,0.29822
29/06/2015,33,0.67939
29/06/2015,34,1.07399
29/06/2015,35,1.0891
29/06/2015,36,1.53853
29/06/2015,37,1.36905
29/06/2015,38,1.22095
29/06/2015,39,1.47716
29/06/2015,40,1.85316
29/06/2015,41,1.61844
29/06/2015,42,1.68784
29/06/2015,43,1.63727
29/06/2015,44,1.42287
29/06/2015,45,1.75195
29/06/2015,46,1.55545
29/06/2015,47,1.42154
29/06/2015,48,1.73416
30/06/2015,1,1.63168
30/06/2015,2,1.73088
30/06/2015,3,1.82786
30/06/2015,4,1.99588
30/06/2015,5,2.19778
30/06/2015,6,2.05649
30/06/2015,7,1.82866
30/06/2015,8,1.7784
30/06/2015,9,1.74137
30/06/2015,10,1.70533
30/06/2015,11,1.72151
30/06/2015,12,1.79
30/06/2015,13,2.4803
30/06/2015,14,2.97069
30/06/2015,15,2.24558
30/06/2015,16,2.43712
30/06/2015,17,1.75245
30/06/2015,18,1.67392
30/06/2015,19,1.69571
30/06/2015,20,1.54206
30/06/2015,21,1.44121
30/06/2015,22,1.25849
